,sentence,label
6307,Which do you want to hire who speaks?,0
6308,"They want to hire who speaks a Balkan, but I don't know which.",0
6309,"will fire, but I don't know who.",1
6310,was talking with but I don't know who.,1
6311,read every that did.,1
6312,Every that did read too.,1
6313,has eaten more squid than has octopus.,1
6314,What does like.,1
6315,wants to catch a and does too.,1
6316,admired himself in the.,1
6317,said that himself was sad.,0
6318,wants himself to win.,1
6319,Which pictures of himself did see in the?,1
6320,liked which of himself?,1
6321,Which pictures of himself did like?,1
6322,believes's of.,0
6323,thinks that she has won.,1
6324,thinks that of herself are beautiful.,1
6325,gave a present to herself.,1
6326,The's of the was a.,1
6327,The destroyed the.,1
6328,wants to kiss herself.,1
6329,believes's of.,0
6330,dislikes the's of.,0
6331,said that of herself were embarrassing.,1
6332,said that's of herself were embarrassing.,0
6333,said that himself was angry.,0
6334,saw's of her.,1
6335,saw of her.,1
6336,loves himself.,1
6337,loves of himself.,1
6338,loves's of himself.,0
6339,thinks that's of himself is wrong.,0
6340,thinks that most of himself are wrong.,1
6341,seems to like of himself.,1
6342,believes himself to be the best at.,1
6343,wants to congratulate himself.,1
6344,loves him.,0
6345,loves his puppy.,1
6346,asked if the unflattering of his would be published in the.,1
6347,asked if his would be published in the.,1
6348,Any can hunt.,1
6349,talked to any.,0
6350,Any contributed to the.,0
6351,talked to any who came up to him.,1
6352,Any who heard the contributed to the.,1
6353,Any who saw the in the didn't eat.,1
6354,You may pick any.,1
6355,You must pick any.,0
6356,Any could be flying this.,1
6357,Any must be flying this.,0
6358,Any must work hard.,1
6359,Any will tell you that.,1
6360,Any should be prepared to die for her.,1
6361,talked to a.,1
6362,didn't talk to a.,1
6363,kissed even the ugliest.,1
6364,kissed even the ugliest who came up to him.,1
6365,A is usually majestic.,1
6366,Any is usually majestic.,0
6367,A is sometimes wrong.,1
6368,Any is sometimes wrong.,1
6369,You must pick a.,1
6370,A must be flying this.,1
6371,A must work hard.,1
6372,A should be prepared to die for her.,1
6373,Rarely is any.,1
6374,is any.,1
6375,Never is any.,1
6376,"Usually, any is majestic.",0
6377,"Often, any is majestic.",0
6378,", any is majestic.",0
6379,You may pick absolutely any.,1
6380,You may pick almost any.,1
6381,Almost any could be flying this.,1
6382,Absolutely any could be flying this.,1
6383,You may pick any flower except the rose.,1
6384,Any except could be flying this.,1
6385,talked to absolutely any who came up to him.,1
6386,talked to almost any who came up to him.,1
6387,talked to any who came up to him except.,1
6388,put from his in the.,1
6389,put any from his in the.,1
6390,talked to a who came up to him.,1
6391,A who heard the contributed to the.,1
6392,A who saw the in the didn't eat.,1
6393,talked to every who came up to him.,1
6394,Every who heard the contributed to the.,1
6395,Every who saw the in the didn't eat.,1
6396,talked to every.,1
6397,regretted that she did to help him.,1
6398,talked to any or any.,0
6399,Every who is in's is working on.,1
6400,It happens to be true of every in's that he is working on.,1
6401,"Every in's, by of being in her, is working on.",1
6402,Every in's happened to vote.,1
6403,Every standing under that is's.,1
6404,The thanked every who had fought in the.,1
6405,who attended last's huge signed the.,1
6406,"We didn't keep a of the, but the thanked every who had fought in the.",1
6407,"Every in's, whoever they were, happened to vote.",0
6408,"Every standing under that, whoever she may be, is's.",0
6409,Any in's happened to vote.,0
6410,Any standing under that is's.,0
6411,The thanked any who had fought in the.,1
6412,Every that advertises in any of these happens to have four in the.,1
6413,who is in's is writing a on.,1
6414,talked to any at the.,1
6415,talked to any who is powerful.,1
6416,talked to any powerful.,0
6417,confidently answered any.,1
6418,"After the, we threw away any.",1
6419,bought any of.,0
6420,bought any of that was on.,1
6421,"Every is sometimes wrong, but he usually doesn't admit it.",1
6422,Any is generally majestic.,0
6423,Any is rare.,0
6424,"Any female has orange fur, marked with black.",1
6425,.,1
6426,Any.,1
6427,All are in now.,1
6428,All will die.,1
6429,talked to any.,0
6430,talked to any he saw.,1
6431,is white and is not white.,1
6432,Any didn't eat.,1
6433,Mary to any.,1
6434,talked to any angry.,0
6435,talked to any who was angry.,1
6436,talked to any actual.,0
6437,Any on must be flying this.,0
6438,Any must be out flying.,1
6439,Every read any on he found.,1
6440,You must pick any in this.,0
6441,You may pick any of the.,1
6442,You must pick any of the.,0
6443,picked any of the.,0
6444,You may pick every.,1
6445,"You may pick any, but leave a few for.",1
6446,You may pick any five.,1
6447,didn't pick any of the.,1
6448,any.,1
6449,any.,1
6450,any of these.,1
6451,any of this.,0
6452,didn't see almost every.,0
6453,didn't see almost any.,0
6454,Every in's is working on negative.,1
6455,There were twenty at the and every who was there said it was inspiring.,1
6456,There were twenty at the and any who was there said it was inspiring.,0
6457,We have many graduate but this the met with every in the individually to discuss their.,1
6458,We have many graduate but this the met with any in the individually to discuss their.,0
6459,found every she had been looking for at.,1
6460,found any she had been looking for at.,0
6461,has interviewed every who was at the of the and has interviewed them too.,1
6462,has interviewed any who was at the of the and has interviewed them too.,0
6463,would support and.,0
6464,There is every by in this.,1
6465,There is any by in this.,0
6466,There's had asked for in this.,1
6467,There's had asked for in this.,0
6468,There is any you could imagine in this.,1
6469,There's could desire in this.,1
6470,That evening laughed with he talked to.,1
6471,That evening laughed with he talked to.,1
6472,talked to who came up to him at the.,1
6473,talked to who came up to him at the.,1
6474,offered he had cooked for.,1
6475,offered he had cooked for.,0
6476,Those offered he cooked.,1
6477,Those offered he cooked.,1
6478,made a of himself in of who was there.,1
6479,made a of himself in of who was there.,1
6480,for who wanted to hear her.,1
6481,for who wanted to hear her.,1
6482,slipped in of who was there.,1
6483,slipped in of who was there.,0
6484,At 4 . I saw lecturing to who was near him.,1
6485,At 4 . I saw lecturing to who was near him.,0
6486,knew every that we encountered on our.,1
6487,knew any that we encountered on our.,1
6488,liked that was placed before him.,1
6489,liked that was placed before him.,1
6490,"At the of his, the thanked any who had fought in the gulf.",1
6491,does not think that there is from in his.,1
6492,Can pledge $1000?,1
6493,Is it possible for to to pledge $1000?,1
6494,Is there who can pledge $1000?,1
6495,"If comes, he rings the.",1
6496,Every who wins any displays it in a prominent.,1
6497,saw.,0
6498,didn't see.,1
6499,Some who read passed.,0
6500,Every who read passed.,1
6501,No who read passed.,1
6502,Some answered any.,0
6503,Every answered any.,0
6504,Any doesn't like.,1
6505,Every doesn't like.,1
6506,"Every doesn't like, for doesn't.",1
6507,"Almost every likes, but doesn't.",1
6508,"Every doesn't like, but doesn't.",0
6509,"Almost every likes, for doesn't.",1
6510,The beat the and the were beaten by the.,1
6511,The beat the and the beat the.,1
6512,Different beat the and were beaten by the.,1
6513,gave the to and the to.,1
6514,How many did you buy of those at the?,1
6515,how many have you given of these to these.,1
6516,The chased returned.,0
6517,The that chased returned.,1
6518,The I think chased returned.,1
6519,The I think that chased returned.,0
6520,The who I think chased returned.,1
6521,The who I think that chased returned.,0
6522,Who did you think saw?,1
6523,How slowly would you say he was driving?,1
6524,How suspicious was?,1
6525,Who saw the?,1
6526,Who do you think that you saw?,1
6527,Who do you think that you?,0
6528,Who do you regret that you saw?,1
6529,Who do you regret that you?,0
6530,Who do you think you saw?,1
6531,Who do you think saw you?,1
6532,Who do you regret you saw?,0
6533,Who do you regret you?,0
6534,Who did you believe that came?,0
6535,Who did you wonder whether came?,0
6536,Who did you wonder if came?,0
6537,Who did you arrange for to come?,0
6538,did you wonder on put the?,0
6539,Which did you buy the on put the?,0
6540,What do you believe that is to be a well known to virtually everybody?,0
6541,Who did you wonder saw?,0
6542,Which did you buy the supported the?,0
6543,"The, I put it down to that came.",0
6544,"The, I put on which supported the.",0
6545,Who is it that?,1
6546,He was talkative.,1
6547,He was a bully.,1
6548,He was talkative and a bully.,1
6549,The and a bully entered.,0
6550,and a bully entered.,0
6551,is easy to please and to love.,0
6552,The who and hates computed my.,0
6553,is easy to please and to love.,1
6554,The which made and in has been stolen.,1
6555,The in which keeps and has been stolen.,1
6556,The in which made and has been stolen.,0
6557,saw more than saw or talked to.,1
6558,saw more than saw or talked to.,1
6559,saw more than saw or talked to.,0
6560,I know a who saw and liked.,1
6561,I know a who saw and liked.,1
6562,I know a who saw and liked.,0
6563,I wonder who saw and liked.,1
6564,I wonder who saw and liked.,0
6565,I wonder who and will win.,1
6566,asked who and where had seen.,0
6567,Which and which did buy?,1
6568,Where and when did put the?,0
6569,On which and under which did put the?,1
6570,To which and to which did go?,1
6571,To which and which did go?,1
6572,Which and which did go to?,1
6573,Which and which did go to to?,0
6574,Which and to which did go to?,0
6575,To which and which did go to?,0
6576,", who and whose you saw, is a.",0
6577,", to who and to whose that was addressed, is a.",1
6578,I wonder when and how often she went that.,1
6579,I wonder who and whose he handed over to the.,1
6580,I have wanted to know exactly what happened to for many.,1
6581,I have wanted to know for many exactly what happened to.,1
6582,I had hoped that it was true that had actually defected to for many.,1
6583,I had hoped that it was true for many that had actually defected to.,1
6584,I have wanted to meet the who spent so much planning the of for many.,1
6585,I have wanted to meet for many the who spent so much planning the of.,1
6586,The believed that the was ill who was here.,1
6587,The believed that the who was here was ill.,1
6588,The who was here believed that the was ill.,1
6589,A hit a who was pregnant.,1
6590,are said to do crazier at higher there by than they are by other.,1
6591,are said to do such crazy at such high there by that I am getting skeptical.,1
6592,A hit a pregnant.,1
6593,A pregnant hit a.,1
6594,A just came in and a went out who were similar in all of.,1
6595,A just came in and a went out who hate each other like and always have.,1
6596,I find it easy to believe - but finds it hard to believe - to be dishonest.,0
6597,"offered, and gave, a.",0
6598,"told, and showed, that was a.",0
6599,may be and certainly is a.,1
6600,has claimed but I do not believe that is a.,1
6601,I like but doesn't like to visit new.,1
6602,"I can tell you when, but I can't tell you why, he left me.",1
6603,"I've been wondering whether, but wouldn't positively want to that.",1
6604,"hummed, and, the same.",1
6605,"hummed, and, at equal.",1
6606,"gave, and presented to, which looked.",1
6607,"The, and the were beaten by, different.",1
6608,"loaned, and his later donated, a valuable of to the.",1
6609,Which did you hit the winning with?,1
6610,With which did you hit the winning?,1
6611,was sitting at her.,1
6612,The was sitting at her.,0
6613,was sitting at her.,0
6614,The was sitting at her.,1
6615,audit our every.,1
6616,I would like an to sort out my.,0
6617,Some were quietly counting in the back.,1
6618,Would more make any to my?,1
6619,The.,1
6620,The spread the.,1
6621,The.,1
6622,This less than that one.,1
6623,This fewer than that one.,0
6624,There are fewer on the this.,1
6625,There are less on the this.,1
6626,The vanished his.,0
6627,chase.,1
6628,.,0
6629,.,1
6630,cooks gourmet.,1
6631,The into the on carrying a dead.,1
6632,The sauntered into the carrying a dead.,1
6633,drove her from to on.,1
6634,On drove her from to.,1
6635,drove her on from to.,1
6636,sauntered into the.,1
6637,sauntered the.,0
6638,Into the sauntered.,1
6639,Which did sauntered into?,1
6640,which did sauntered?,1
6641,handed the to on.,1
6642,The in this maths gave to every.,1
6643,were given to every by the in this maths.,1
6644,This is very heavy.,1
6645,This very heavy was delivered.,1
6646,"Very heavy, this!",1
6647,What this is is very heavy.,1
6648,We felled the with this.,1
6649,With this we felled the.,1
6650,handed the intriguing of the latest to on.,1
6651,handed them to on.,1
6652,This large is very heavy.,1
6653,This large is very heavy and so is this small.,1
6654,is knitting in the.,1
6655,is knitting there.,1
6656,is coming to's.,1
6657,is coming here.,1
6658,The was sleeping in the.,1
6659,The trotted into the.,1
6660,The jumped out of the cheese.,1
6661,The was out the cheese.,1
6662,The trotted in the.,1
6663,The trotted in.,1
6664,The jumped out.,1
6665,The attacked the.,1
6666,The savaged the's.,1
6667,The attacked the and the savaged the's.,1
6668,The attacked the and savaged the's.,1
6669,the young buy that for his secret?,1
6670,Who bought that for his secret?,1
6671,What did the young buy for his secret?,1
6672,Who did the young buy that for?,1
6673,The wealthy young bought his secret that.,1
6674,That was bought for his secret by the wealthy young.,1
6675,"I don't like the, but the I just love.",1
6676,bought the for.,1
6677,bought the.,1
6678,The was bought for by.,1
6679,The bought for.,1
6680,buy the for?,1
6681,buy the?,1
6682,Was the bought for by?,1
6683,What did buy for?,1
6684,bought for.,1
6685,buy for.,1
6686,What did buy for.,1
6687,The chased the.,1
6688,The saved no for the.,1
6689,devoured the in the last.,1
6690,despaired.,1
6691,slighted.,1
6692,seemed upset.,1
6693,sat in an.,1
6694,walked into the.,1
6695,handed his into the.,1
6696,gave bad to.,1
6697,suggested that would break into.,1
6698,blamed for's.,1
6699,blamed's on.,1
6700,The built this.,1
6701,The will calculate the of the.,1
6702,These killed the.,1
6703,was sitting at her.,0
6704,Too much.,1
6705,Too much are damaged by.,0
6706,Too many salt.,0
6707,Too many are damaged by.,1
6708,gave a to.,1
6709,A was given to by.,1
6710,eloped with.,1
6711,can chatter on for.,1
6712,loved but loved.,1
6713,became tired of or persuaded.,1
6714,regretted that she had met.,1
6715,feared that the was haunted.,1
6716,That was in with dismayed.,1
6717,was delighted by the that she could subscribe to a.,1
6718,Who thought up the that the be abolished?,1
6719,The which accepted was rather small.,1
6720,The who saved was.,1
6721,The that we liked is in.,1
6722,It was who loved but who rejected his first.,1
6723,A has reported that the is blocked by at.,1
6724,The all the which we left on the.,1
6725,Show me the in which you stored the.,1
6726,I like the that you gave me.,1
6727,I love the they cook in the of.,1
6728,A has reported the is blocked at.,1
6729,I am delighted at the they might demolish the.,1
6730,The which accepted was very small.,1
6731,has just seen in.,1
6732,has discovered where stayed.,1
6733,suspected that planned to run away with.,1
6734,astonished her.,1
6735,That married astonished her.,1
6736,imagined the.,1
6737,imagined that he was still handsome.,1
6738,eloped with.,1
6739,eloped with.,1
6740,"When went to, she eloped with.",1
6741,eloped with when she went to.,1
6742,Because of the the travelled by.,1
6743,The travelled by because of the.,1
6744,"Because the were on, the travelled by.",1
6745,The travelled by because the were on.,1
6746,Although disliked he married.,1
6747,"In of his of, married.",1
6748,"If had left, would have been unhappy.",1
6749,write a to?,1
6750,Write a to.,1
6751,"Because did love, she refused to.",0
6752,"If did leave, would be unhappy.",0
6753,"When did, she found very ill.",0
6754,The which did was rather small.,0
6755,feared that was the haunted.,0
6756,The wondered who had received in his.,1
6757,We were wondering who did you meet at the.,1
6758,She said that in came.,1
6759,She said that into the came.,1
6760,The who in came at that was.,0
6761,"Because in came, stopped talking.",0
6762,"When in came, stopped talking.",0
6763,"Because into the came, stopped talking.",0
6764,"When into the came, stopped talking.",0
6765,Never had been so offended.,1
6766,The who never had he been so offended was.,0
6767,"Because never had been so offended, even Yates left.",0
6768,"When never had been so offended, Yates left.",0
6769,"habitually ate too much rich, didn't he?",1
6770,"We realised that died because he ate too much rich, didn't he?",0
6771,The who ate too much rich didn't he was.,0
6772,"Because ate too much rich didn't he, he died of.",0
6773,"When died of didn't he, went to live with his.",0
6774,stopped talking because in came.,1
6775,Because in came stopped talking.,0
6776,Yates left because never had been so offended.,1
6777,"Because never had been so offended, Yates left.",0
6778,stopped talking when in came.,0
6779,When in came stopped talking.,0
6780,continued talking although in came.,0
6781,"Although in came, continued talking.",0
6782,had just stopped talking when in came.,1
6783,regretted talking to.,1
6784,wanted to marry.,1
6785,"having taken the upstairs, proposed to.",1
6786,All does is praise de.,1
6787,de tried to persuade to renounce.,1
6788,wanted to have married before returned.,1
6789,regretted having talked to.,1
6790,What is doing is praising de.,1
6791,regretted being talking to.,0
6792,All has done is have praised de.,0
6793,and wanted to be allowed to perform a.,1
6794,wanted to be able to ride a.,1
6795,wanted to possibly marry.,0
6796,loved talking to.,1
6797,"Slamming the, he ran down the.",1
6798,He was knowing the well.,0
6799,"When, these will be delicious.",1
6800,The hunt at.,1
6801,hoped to meet the.,1
6802,tried to bake a.,1
6803,persuaded to bake a.,1
6804,wanted to study.,1
6805,went to the and chatted to.,1
6806,went to the and chatted to.,0
6807,went to the and was chatted to by.,1
6808,All the came to.,1
6809,The all came to.,1
6810,Both and were at.,1
6811,and were both at.,1
6812,hunted all the.,1
6813,all hunted the.,0
6814,hunted the all.,0
6815,built both the.,1
6816,both built the.,0
6817,built the both.,0
6818,All the were hunted by.,1
6819,blamed herself for what happened.,1
6820,These is checking at this very.,1
6821,broke the.,1
6822,drove the.,1
6823,chewed the.,1
6824,The was broken by.,1
6825,The was driven by.,1
6826,The was chewed by.,1
6827,These were marched over by all the of.,1
6828,How is to chat to a if she does not go out?,1
6829,All the of marched over these.,1
6830,sent back the.,1
6831,sent the back.,1
6832,sent her the.,1
6833,sent back her the.,0
6834,wrote to.,1
6835,bought a for.,1
6836,sent a to.,1
6837,sent a.,1
6838,The sent its senior to help plan the new.,1
6839,The attributed this.,0
6840,I forwarded Winifred the.,0
6841,The presented the a.,0
6842,the.,0
6843,The ascribe this.,0
6844,Who did send a to?,1
6845,To whom did send a?,1
6846,What did you travel to?,1
6847,To what did you travel?,1
6848,What did send the?,1
6849,Who was the sent by.,0
6850,What was the sent by?,0
6851,Only to the best would he give this.,1
6852,Only the best would he give this.,0
6853,Only to would he go by.,1
6854,Only would he travel by.,0
6855,It is to the best that he gives this.,1
6856,It is the best he gives this.,0
6857,It is to Ireland that he is going.,1
6858,It is that he is going.,0
6859,He told her the whole.,1
6860,She told him the whole.,1
6861,The other she rejected out of.,1
6862,The got broken that had brought all the from.,1
6863,The was rejected out of that should be banned.,1
6864,jumped off the and did so too.,1
6865,jumped off the and so did.,1
6866,couldn't marry but could.,1
6867,What did was.,1
6868,was what did.,1
6869,insulted and annoyed.,1
6870,swooned.,1
6871,The is astonishingly boring.,1
6872,The we all know and love to ask you some awkward.,1
6873,can be good.,1
6874,Enthusiastic with large can be good.,1
6875,These enthusiastic that I met at the nineteenth can be good.,1
6876,who is in has a pretty powerful.,0
6877,ate the.,1
6878,liked.,1
6879,made her.,1
6880,The and I were cooking.,1
6881,made her an and the a.,1
6882,went to on.,1
6883,went on to.,1
6884,My lives near.,1
6885,Near my.,1
6886,He planted the with last.,1
6887,He planted the last with.,1
6888,The chewed the.,1
6889,The is heavy.,1
6890,What the did was chew the.,1
6891,The was chewing the.,1
6892,the!,1
6893,is in.,1
6894,to.,1
6895,and travelled from.,1
6896,gave a to.,1
6897,received a from.,1
6898,The smashed the with a.,1
6899,recovered the for.,1
6900,The was broken by a.,1
6901,built's.,1
6902,burnt a on the of.,1
6903,The dug a in the.,1
6904,The stood on the in the.,1
6905,took the to her's.,1
6906,broke the.,1
6907,knows the.,1
6908,The is known to.,1
6909,was happily chopping.,1
6910,was chopping when left and was still at it when she got back.,1
6911,was enthusiastically chopping.,1
6912,died in to save his.,1
6913,This supports the of the.,1
6914,What this does is support the of the.,1
6915,This is supporting the of the.,1
6916,The is playing six simultaneous of three dimensional.,1
6917,The intense killed the.,1
6918,The were killed by the intense.,1
6919,The were killed with the intense.,1
6920,opened the with this.,1
6921,The are with the.,1
6922,Sally went to the with.,1
6923,made the with strong white.,1
6924,The made the with concrete.,1
6925,The planted in the.,1
6926,It was roses that the planted in the.,1
6927,It is the that the planted with.,1
6928,are certain to be planted in the by the.,1
6929,The is certain to be planted with by the.,1
6930,sent a to for.,1
6931,What happened was they went.,1
6932,What happened was they knew his.,0
6933,We are knowing this.,0
6934,They're believing you say.,1
6935,You'll soon be owning all the here.,1
6936,What she did was all her.,1
6937,What she did was know this.,0
6938,What she did was be very cold.,0
6939,What she did was own all the here.,0
6940,talked to for.,1
6941,The chased the for.,1
6942,told the whole.,1
6943,The caught the.,1
6944,The built a.,1
6945,played the on the.,1
6946,was playing the.,1
6947,played the.,1
6948,was knocking at the.,1
6949,knocked at the.,1
6950,was crossing the.,1
6951,is visiting.,1
6952,.,1
6953,is knocking at the.,1
6954,at the.,1
6955,is crossing the.,1
6956,crosses the.,1
6957,Real next.,1
6958,I leave for next.,1
6959,The on.,0
6960,The has arrived.,1
6961,I've been at for six.,1
6962,Have you ever visited?,1
6963,There was an.,1
6964,and were attacked by those.,1
6965,Those attacked and.,1
6966,The was smashed deliberately.,1
6967,The got infected with.,1
6968,The were deliberately provoked by a rival.,1
6969,The got deliberately provoked by a rival.,1
6970,Six got shot accidentally.,1
6971,Some get used a or so a.,1
6972,n't you see I'm reading?,1
6973,go hunting in the.,1
6974,We spent.,1
6975,She buys for.,1
6976,I saw and he chops.,1
6977,This washes well.,1
6978,This reads well.,1
6979,These sold very quickly last.,1
6980,It will take for the to clean.,1
6981,The is jumping well.,1
6982,One didn't guide and crashed.,1
6983,may be here by 5.,1
6984,"If is here by 5, we can go to the.",1
6985,It's high got a.,1
6986,It's high gets a.,0
6987,is either stupid or a.,1
6988,is a Republican and of it.,1
6989,is healthy and of sound.,1
6990,is either asleep or at the.,1
6991,That was a rude and in very bad.,1
6992,is either a lunatic or under the of.,1
6993,I am hoping to get an and optimistic about my.,1
6994,I am neither an on this subject nor trying to portray myself as one.,1
6995,was neither recommended for nor under any about what that.,1
6996,has become a and very conservative.,1
6997,I consider that a rude and in very [and bad.,1
6998,The of the was in.,1
6999,The of the and that I wrote was in.,0
7000,sang beautifully.,1
7001,sang a.,1
7002,sang beautifully and a.,0
7003,and danced.,1
7004,and met.,1
7005,and was accompanied by.,1
7006,The and a bully was my.,0
7007,Soon irritating and a bully started shouting again.,0
7008,was a.,1
7009,was quite competent.,1
7010,was in the.,1
7011,was talking to.,1
7012,was given a.,1
7013,has become a Republican.,1
7014,became quite conservative.,1
7015,has become of the that we should get out.,0
7016,became awarded a.,0
7017,will become talking to.,0
7018,became a republican and quite conservative.,1
7019,has become a republican and of the that we must place nuclear in.,0
7020,became quite conservative and trying to change their.,0
7021,became a republican and awarded a.,0
7022,We walked slowly and with great.,1
7023,They wanted to leave or on.,1
7024,"We are open, any national, and on.",1
7025,alienates and beats his.,1
7026,alienates and beat his.,1
7027,alienated and beats his.,1
7028,alienated and beat his.,1
7029,alienated and beaten his.,0
7030,beating his and alienates.,0
7031,to beat his and alienated.,0
7032,beaten his and alienates.,0
7033,'s went unreported?,1
7034,They found of themselves.,1
7035,Who did you say my talking to would bother?,0
7036,Who did you say my talking to would bother?,1
7037,Which did without?,1
7038,Which did and hate?,1
7039,Which did to and read?,0
7040,Which did and talk to?,0
7041,Who did and?,0
7042,They talked to and to each other.,1
7043,He hated himself and his.,1
7044,They were wary of themselves and of each other.,1
7045,They asked which and which would get along together.,1
7046,We called up every whose and whose had played on the.,1
7047,I went to the and bought some.,1
7048,She's gone and ruined her now.,1
7049,I've got to try and find that.,1
7050,She goes and buys some.,1
7051,I have gone and bought some.,1
7052,I will go and buy some.,1
7053,I will try and buy some.,1
7054,I have gone and buys some.,0
7055,To go and buying is not the to your.,0
7056,I will go and bought some.,0
7057,I tried and buy some.,0
7058,I was trying and buying some.,0
7059,What did you say I went and get?,0
7060,What did you say I go and got?,0
7061,I went to the and I bought some.,1
7062,I've got to try and I've got to find that.,1
7063,I both went to the and bought some.,1
7064,I've got to both and find that.,1
7065,Here's the which I went to the and bought.,1
7066,has she gone and ruined now?,1
7067,The which I've got to try and find holds the to the.,1
7068,Either we or I myself will get in.,1
7069,Either you or I will incriminate.,1
7070,You and I may incriminate.,1
7071,We and the British.,1
7072,You British and you pamper.,1
7073,You British or you will get in.,1
7074,You and have outdone.,1
7075,You or have perjured.,1
7076,The and the seem happy.,1
7077,The and the seems happy.,0
7078,Either the or the are going to be there.,1
7079,The and are meeting in the.,1
7080,Either or the are going to proctor the.,1
7081,Either or is going to lead the.,1
7082,and are happy.,1
7083,Either the or the is going to be there.,0
7084,The and is meeting in the.,0
7085,Either or the is going to proctor the.,0
7086,Either or are going to lead the.,1
7087,"likes, and . to try to go to.",1
7088,"wanted to try to go to, and to go to . to.",1
7089,"went to the, and then.",1
7090,"Some go by, but by.",1
7091,"Some like, but cream.",1
7092,"On, eats and, but on, only.",1
7093,"drinks at 11, and, at 10:30.",0
7094,"gave the to at, and the to for her.",1
7095,"talked to his about his, and to the about.",1
7096,"A will drink a to relax, and a, a of, just to remain healthy.",1
7097,"left at 11 and at 12 ,.",0
7098,"left his at 11 and at 12, the.",1
7099,"A walked in at 11, and at 12, a.",1
7100,"Two ago, we went out to dinner, and this, to the.",1
7101,"On this, they put a, and on that, a.",1
7102,didn't see and.,0
7103,didn't give the to and the to.,1
7104,"likes, and to.",0
7105,"wanted to go to, and going to.",0
7106,gave a to and a into his.,0
7107,"likes, and to.",0
7108,likes and likes to.,0
7109,"is rather foolish, and a complete.",1
7110,"seems to be just surviving, and in dire of our.",1
7111,"We consider rather foolish, and a complete.",1
7112,"has become crazy, and an incredible.",1
7113,"has become crazy, and in good.",0
7114,I gave a to's and a to him.,0
7115,remembered the and that it was important to be on.,1
7116,That appointed and the thereof frightened many.,1
7117,We talked about and that he had worked at the.,1
7118,You can depend on my and that he will be on.,1
7119,was annoyed by the's and that their did to stop it.,1
7120,We talked about that he had worked at the.,0
7121,You can depend on that he will be on.,0
7122,was annoyed by that their did to stop it.,0
7123,We talked about the we had worked on as and that our had changed over the.,1
7124,We talked about that our had changed over the and the we had worked on as.,0
7125,That our had changed over the and the we had worked on as were the of.,1
7126,The disappeared into a in the.,1
7127,into disappeared the the in a little.,0
7128,The disappeared into a in the.,0
7129,This in the red will put a of it on your before.,0
7130,This in the red will put a of your there before.,0
7131,This in the red one will put a of on your before.,0
7132,This in the red will put a of on your it before.,0
7133,This in the red will put a of on your before.,1
7134,will put a of this in the red on your before.,1
7135,She will put a of on your before.,1
7136,will put a of she on your before.,0
7137,will put a of her on your before.,1
7138,Her will put a of on your before.,0
7139,She her will put a of on your before.,0
7140,will put a of she her on your before.,0
7141,Clean your before.,1
7142,This will put a of on your before.,1
7143,"This must not go to, and his must not go to either.",1
7144,"This must not go to, but his must go to.",1
7145,This must play in this and she will play in this.,1
7146,Can win the and will win the too?,1
7147,This will buy bread and so will that one.,1
7148,The will go to the.,1
7149,Will the go to the?,1
7150,Some from speaks.,1
7151,Does some from speak?,1
7152,They would have been walking for.,1
7153,Would they have been walking for?,1
7154,"This will not buy, will she buy?",1
7155,"Sean can act well in many of, can't he act well in many of?",1
7156,You will put a of on your before.,1
7157,This in the red or you will put a of on your before.,1
7158,No will put a of on your before.,1
7159,This in the red but no will put a of on your before.,1
7160,This in the red will put it and a of on your before.,1
7161,This in the red will put a of in the before.,1
7162,This in the red will put a of on your after the.,1
7163,This in the red will put a of on your after the and before.,1
7164,This in the red will eat her before.,1
7165,This in the red will eat her before and put a of on your before.,1
7166,This in the red will eat her and will put a of on your before.,1
7167,This in the red will put a of on your.,1
7168,This in the red must put a of on your.,1
7169,This in the red will and dress must put a of on your.,0
7170,This in the or on the red will put a of on your.,0
7171,and will play with and with.,1
7172,"They play unusual, and I listen to unusual.",1
7173,They play and I listen to unusual.,1
7174,I love ice but you hate ice.,1
7175,I love but you hate ice.,1
7176,She may have thawed the and should have thawed the.,1
7177,She may have and should have thawed the.,1
7178,"loaned a valuable of to the, and his later donated a valuable of to the.",1
7179,loaned and his later donated a valuable of to the.,1
7180,"I borrowed large of from the, and my sister stole large of from the.",1
7181,I borrowed and my sister stole large of from the.,1
7182,"Put a of on your, this in the red will put a of on your before.",0
7183,should know that you must go to the.,1
7184,"That you must go to the, should know that you must go to the.",1
7185,"This your, this in the red will put a of on your before.",0
7186,"Will, this in the red will put a of on your before.",0
7187,"Red, this in the red will put a of.",0
7188,"Before your, this in the red will put a of on your before.",0
7189,"in the red, this in the red will put a of on your before.",0
7190,"Will put a of on your before, this in the red will put a of on your before.",0
7191,"The red, this in the red will put a of on your before.",0
7192,"Of on, this in the red will put a of on your before.",0
7193,"Will put, this in the red will put a of on your before.",0
7194,"Your before, this in the red will put a of on your before.",0
7195,It is your that wants to look at after.,1
7196,It is after that wants to look at your.,1
7197,It is who wants to look at your after.,1
7198,It was who bought a first of for $1000.,1
7199,It was a first of that bought for $1000.,1
7200,It was for $1000 that bought a first of.,1
7201,It is before that this in the red will put a of on your before.,0
7202,saw the tall coming from.,1
7203,it is the tall coming from that saw the tall coming from.,0
7204,saw the tall come from the.,1
7205,it is the tall come from the that saw the tall come from the.,0
7206,It is a of that this in the red will put on your before.,1
7207,It is put a of on your before that this in the red will.,0
